사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Mar.25,7호선,2743,신대방삼거리,73,1,10183,567,18975,4948,52576,9568,75415,18696,43667,16440,26765,14045,24168,14697,25735,16308,23097,18620,21353,19889,20729,24840,22788,28977,21125,39142,21923,61745,13182,46636,10998,29093,9470,27422,7368,23245,3456,14925,614,5177,0,2,0,0,0,0
Mar.25,7호선,2744,보라매,23,1,3837,1066,6379,3197,17614,9653,24558,20793,15345,10007,10185,8923,9943,8691,10449,9603,10839,9684,10781,9271,11400,10777,13091,12829,13714,17518,16649,24669,8232,18332,7554,11859,6887,10790,5542,9069,1943,5879,345,2217,0,45,0,0,0,0
Mar.25,7호선,2745,신풍,211,2,14087,1353,16722,5622,41796,11390,52340,20260,31313,14283,19457,12156,17178,12645,18346,12936,17934,13906,16135,14479,16786,18306,18035,22864,18639,31601,19621,42128,11941,31403,8684,19699,7215,18964,5163,15847,2293,8761,387,3012,4,383,0,0,0,0
Mar.25,7호선,2746,대림(구로구청),42,0,13099,947,9118,4195,16933,7603,22889,18864,18015,15154,13980,20457,14767,21951,16003,17397,17978,17211,19926,16534,19814,18469,20369,21260,21637,25597,20786,24326,14292,16444,10977,12275,9234,13975,7545,11019,3772,5753,463,1493,0,2,0,0,0,0
Mar.25,7호선,2747,남구로,183,4,19234,1323,16200,7079,31272,33110,35695,90642,25154,43823,17321,19704,16532,17075,17589,15758,16826,16640,16107,15702,17997,19037,21056,24695,45658,34036,70384,33346,30051,23340,16201,16616,11329,18208,7584,14966,3463,8142,499,2023,0,1,0,0,0,0
Mar.25,7호선,2748,가산디지털단지,716,3,7199,5384,10276,30168,24176,141733,28535,372973,21213,214595,20248,57724,24462,37141,31817,34895,36149,36720,41355,31300,52530,29157,79973,27899,212426,30721,297418,36193,121576,26054,69915,16908,52442,14224,29393,12261,12552,8455,1650,3066,1,1,0,0,0,0
Mar.25,7호선,2749,철산,15,2,10484,3981,31961,11561,84972,16574,84558,35693,50213,26645,34463,20543,33397,20685,32233,23377,28879,26854,26946,27155,29496,32682,33604,41522,35488,62573,37596,91825,21309,70076,18547,40720,17114,36323,14922,30962,6571,18873,1103,5506,0,0,0,0,0,0
Mar.25,7호선,2750,광명사거리,198,6,18979,6315,31899,12526,82541,16638,86070,26650,49333,23343,33193,25093,31778,30568,34789,33754,34565,34694,32872,35050,34946,41021,40520,46169,40249,57365,35647,83646,24288,62418,16645,36228,12682,31535,9633,26014,4045,16093,739,4532,1,12,0,0,0,0
Mar.25,7호선,2751,천왕,32,0,8263,1038,20148,6744,53515,10361,58686,18852,31521,9033,20563,7460,17673,8685,17281,11611,15486,12911,13942,13818,15349,18597,18127,23464,16252,31420,14820,46489,7383,37674,5510,22564,4201,19769,2960,16864,1137,10505,265,2688,1,293,0,0,0,0
Mar.25,7호선,2752,온수(성공회대입구),118,3,8816,805,19187,3659,44961,12135,51337,22400,23628,14550,14369,8233,12865,9138,14142,9988,13055,11158,12214,11413,14338,13396,18985,16146,20267,22882,15832,38660,7266,28312,5397,18948,5107,15394,3237,14055,1823,8897,373,4750,1,969,0,0,0,0
Mar.25,8호선,2810,암사역사공원,5,0,2826,421,8767,2519,28201,6117,32038,6769,17329,3801,11328,3795,9651,4075,9241,5177,8453,6186,7703,7132,7713,8193,9271,11198,9579,16564,9455,22750,4859,18001,3062,12287,2627,10012,1627,10819,656,5303,192,1360,0,0,0,0,0,0
Mar.25,8호선,2811,암사,96,1,14959,913,25375,5293,70186,8394,82489,19865,45050,14923,29615,11772,26000,15541,26360,16860,24810,18956,21056,21281,20419,29220,21427,34259,22313,44210,22793,65257,14597,50626,11539,30458,8660,27097,5848,26031,2406,13691,438,4123,1,140,0,0,0,0
Mar.25,8호선,2812,천호(풍납토성),77,1,10714,2294,17466,12148,44602,19483,57471,35612,35245,31334,23822,24280,23611,26391,26118,28082,26440,31720,26428,31161,29313,36590,33531,40536,40181,53418,42958,73520,27875,51754,24543,31427,18164,28706,13757,22637,6623,13806,1439,4020,0,0,0,0,0,0
Mar.25,8호선,2813,강동구청,22,2,5777,765,11827,5752,30893,17145,39395,34853,25323,15890,18533,12273,16021,10987,16079,12685,16436,15357,14906,14687,15841,17968,18311,20518,22224,26431,29019,35348,11785,27238,9399,17951,7871,16080,5525,13709,2141,7949,353,2119,0,0,0,0,0,0
Mar.25,8호선,2814,몽촌토성(평화의문),5,0,1723,2152,4557,9390,13523,11688,20277,30125,12843,14836,9416,10166,9269,10111,9905,10378,10056,10793,10804,10136,12259,9990,17283,12446,20530,15871,25363,19762,11707,15268,9858,10062,9848,8467,7961,7566,3717,4761,749,1278,0,0,0,0,0,0
Mar.25,8호선,2815,잠실(송파구청),41,0,1654,3294,3598,13835,8617,39551,12443,93386,10409,56294,11031,41996,15175,44171,19369,43126,24900,42875,31330,39898,41249,41248,48314,40388,63376,43900,83646,50017,54141,26779,50510,15213,49565,10459,34117,7413,11607,4507,2033,1772,1,214,0,0,0,0
Mar.25,8호선,2816,석촌,0,0,2600,766,5929,4423,16926,9241,24725,24576,14919,21079,12160,15124,12662,16336,13488,17112,14544,18662,14405,17894,15483,19113,16569,20037,20728,26472,23560,33677,14181,22609,13157,14190,14063,11910,11719,9986,4448,5970,770,1914,0,2,0,0,0,0
Mar.25,8호선,2817,송파,19,0,2842,697,10972,5570,31778,13143,37343,19753,24373,12651,18194,9717,16852,9554,16403,11107,15659,13653,13981,14573,16191,17704,17689,20448,17461,25656,19415,34830,10957,26161,7878,16739,6511,15400,5386,12995,2068,6270,281,1968,1,45,0,0,0,0
Mar.25,8호선,2818,가락시장,188,1,3889,2629,6418,7353,12970,16063,15039,43184,12129,18084,11141,13340,11808,13376,12065,12619,13064,13888,14445,13322,16726,13411,17201,16474,21593,19497,30014,23374,14278,16458,12789,11530,12671,9038,9600,7654,4585,5190,1007,1811,1,489,0,0,0,0
Mar.25,8호선,2819,문정,5,0,2457,3436,8621,11273,28086,58424,36074,177288,23319,81995,18449,31962,20693,21322,24192,22589,26667,23859,28992,22401,32024,22199,37422,25439,88376,29939,127480,41710,46678,30576,32323,19669,27326,15840,19626,14645,7477,8012,1284,2100,1,0,0,0,0,0
Mar.25,8호선,2820,장지,22,1,5735,3011,19463,11366,48273,27853,53254,50323,34945,34797,23981,19656,21210,21838,22409,21782,23337,21586,23689,22461,29466,25562,34712,30003,47331,34969,51751,52840,29585,33497,23510,20812,18045,19595,8964,16067,3113,9792,565,2387,0,0,0,0,0,0
Mar.25,8호선,2821,복정,56,0,3907,2202,11841,8768,29036,10993,37018,21802,23581,17405,15438,10490,12397,7778,15032,9820,13889,9247,12949,9697,14180,12117,18671,15247,25464,22341,26146,31315,16038,22228,9501,14706,7494,13567,6115,12262,2498,5301,527,1238,0,0,0,0,0,0
Mar.25,8호선,2822,산성,13,2,4938,659,11199,2129,30657,3813,31956,10351,17249,5711,11822,5235,9672,4799,9495,5543,8725,6357,8017,7199,8616,10331,9385,12685,9637,17728,6880,27827,3437,23444,2716,14869,2157,13634,1494,11128,661,6809,129,2373,0,0,0,0,0,0
Mar.25,8호선,2823,남한산성입구(성남법원.검찰청),124,15,11462,1637,21268,4564,55115,10931,63097,29483,34472,28578,23471,15325,22066,11206,23718,14470,20515,16830,19358,14508,22015,19908,25497,24780,27030,31228,22616,45683,10559,35745,7657,23520,5955,23493,4451,19771,1485,12324,346,3689,0,0,0,0,0,0
Mar.25,8호선,2824,단대오거리,70,3,10702,1709,19877,5647,50712,11637,56610,21168,29477,12764,19988,8893,17806,9920,20047,11588,18151,12998,16060,14619,16245,20511,20658,25700,22717,32275,22679,48995,11227,37226,8232,24048,6427,21696,4201,17906,2022,11182,380,3204,0,0,0,0,0,0
Mar.25,8호선,2825,신흥,4,0,3708,608,7785,2637,19390,3794,22569,7175,12837,4728,8644,5226,8067,6171,8077,7721,7866,8814,7807,9159,9336,10480,10839,13270,10257,14603,9231,20400,5486,16597,4268,10986,3106,9400,2063,8105,989,4573,248,1444,0,9,0,0,0,0
Mar.25,8호선,2826,수진,4,0,3867,536,7057,2419,17355,5843,22791,12750,13585,6785,9348,6296,8789,6941,9933,7161,9176,8435,9400,8531,10257,9172,13727,11104,10745,11944,8538,16074,5331,14238,4167,9493,3985,8291,2759,7235,972,4817,229,1541,0,38,0,0,0,0
Mar.25,8호선,2827,모란,10,0,2527,544,3459,3723,9479,5406,12152,11524,7620,7317,7653,7669,8671,8203,10377,9210,11640,8472,11837,8030,13652,8843,15799,9430,13960,8911,12774,10830,7350,6930,5316,4645,5298,4431,4494,3750,2605,2374,681,1399,2,364,0,0,0,0
Mar.25,8호선,2828,남위례,0,0,1745,1365,7423,5327,22823,10061,26672,25419,15520,11956,10929,7471,10264,7156,10674,7608,10625,9879,10355,9810,13308,10985,16938,14056,17690,18968,19195,26474,9304,20240,7554,12548,7539,10088,5548,10107,2272,5565,614,1331,0,0,0,0,0,0
Mar.25,9호선,4101,개화,15,0,2700,172,7414,2058,13754,3633,10003,4762,4200,2708,3066,2136,2684,2234,2708,1989,2622,2239,2795,2599,3084,2645,4359,2757,6104,4003,5709,5958,2518,5214,1517,2969,1461,2229,612,2263,247,1363,98,483,0,48,0,0,0,0
Mar.25,9호선,4102,김포공항,3,0,535,3138,2738,14155,9483,16844,10781,19242,6747,17093,6927,19668,8130,21477,8525,22499,9907,23678,12115,22341,13707,20478,13271,23883,14668,29184,18014,27510,11868,16593,11554,6419,10079,3979,9440,2916,2552,1885,108,1309,0,147,0,0,0,0
Mar.25,9호선,4103,공항시장,4,0,3608,260,4424,1251,9705,2260,12376,4542,7204,3759,5291,3195,5069,3635,5459,3989,4980,3979,4495,4573,4480,5754,4774,6892,5167,8119,4645,12124,3098,9243,2533,6824,2254,6226,1503,5930,733,3757,132,1467,1,104,0,0,0,0
Mar.25,9호선,4104,신방화,7,0,5169,763,11934,2626,29811,6328,28404,13595,15600,7658,12156,6487,11293,6554,11988,7809,11137,8878,9779,9960,11968,11362,11906,14116,9990,17987,10801,25806,6687,21864,5150,13516,4341,11503,3136,12051,1103,6543,186,2238,0,0,0,0,0,0
Mar.25,9호선,4105,마곡나루(서울식물원),10,0,5214,1455,11174,12113,31380,25869,32977,65160,18238,28461,14130,17509,15315,16512,18451,17181,19542,18773,20590,17978,23491,18772,29494,21294,47819,27771,57359,40716,26239,31910,22296,19600,20706,18940,16420,15700,7294,11100,995,4028,1,394,0,0,0,0
Mar.25,9호선,4106,양천향교,8,0,4786,1181,11317,8871,32310,17941,32986,47443,16582,20879,12910,10606,13753,8798,15438,10196,14125,12171,13606,10904,15618,12702,19916,15322,28588,19744,37179,30216,14287,26603,9278,17057,7645,17106,5166,13808,2354,10156,440,2395,1,184,0,0,0,0
Mar.25,9호선,4107,가양,137,1,16153,1532,29243,9718,78829,30968,80864,55910,46974,32546,36456,21164,34466,22694,37251,24123,33894,26602,30081,29772,32309,35710,37480,41137,45858,48855,52687,77348,24466,64028,18868,41375,16144,35488,11226,31988,4199,19104,612,5973,0,268,0,0,0,0
Mar.25,9호선,4108,증미,2,0,2681,561,8739,2650,24585,11253,25838,48125,13191,18527,9936,6581,9725,6068,9764,6397,9942,6993,8878,8099,8742,8818,10153,10445,22042,13887,37968,21169,11153,16087,6339,10269,4783,8897,2793,8931,978,4825,201,1741,0,1,1,0,0,0
Mar.25,9호선,4109,등촌,12,4,6124,1419,15883,5141,51121,8348,60915,19696,27820,12928,19963,12005,20210,12413,20025,14625,18527,15395,17564,16841,18324,20689,19725,22822,18956,33745,20135,49029,11369,39633,8747,22268,7030,19700,5330,16823,2289,9825,462,3081,0,0,0,0,0,0
Mar.25,9호선,4110,염창,17,0,13353,864,28578,5046,82099,8706,87164,19982,49322,13031,31971,11081,28585,12720,28505,15117,25330,17635,21230,20432,20763,26707,22656,32244,24319,50793,24863,74341,14261,63620,11162,41509,9923,36045,7285,34638,2973,19716,534,6582,3,328,0,0,0,0
Mar.25,9호선,4111,신목동,0,0,2450,396,6868,1882,23268,4017,20279,7241,10449,4202,7767,3211,6822,3191,6772,3996,5969,5155,5489,4814,5402,5828,6200,8419,7562,9839,7172,16116,3502,12892,2359,7795,2000,7761,1842,6100,636,4197,154,1243,0,87,1,0,0,0
Mar.25,9호선,4112,선유도,4,0,2228,1307,6557,4045,24562,15788,29319,40421,13522,20394,10161,8313,9747,8525,10756,9199,10641,8403,10921,9413,11799,9718,14038,10655,26910,13768,37514,24334,14306,16898,8522,10975,6331,9134,4948,8808,1867,4684,362,1537,1,14,0,0,0,0
Mar.25,9호선,4113,당산,70,0,8694,1493,17464,7629,54894,16872,63391,45967,37777,24393,28743,17370,27671,19350,30068,21005,28169,23941,26661,22744,27466,27687,30455,33727,41107,47133,49738,67645,26491,51407,22361,34667,20401,34587,16835,29476,7983,19389,1556,5589,2,331,0,0,0,0
Mar.25,9호선,4114,국회의사당,4,2,790,1798,2217,12740,5416,50305,8172,164343,7906,60136,10537,28372,13901,23919,18276,24607,21231,27355,27793,20116,30335,14656,41900,12458,78873,15237,110109,13159,41696,8610,26073,6009,23627,5633,13808,4495,5115,2746,967,973,0,0,0,0,0,0
Mar.25,9호선,4115,여의도,20,0,3190,2876,4503,26599,9844,156900,11768,176523,12304,85565,16460,41781,24641,42561,26708,45421,33276,46243,40458,39771,51805,33680,69627,32322,168615,32613,166299,35166,84978,20388,72757,11328,51859,9766,28345,8492,9572,4495,1360,1901,1,263,1,0,0,0
Mar.25,9호선,4116,샛강,24,0,1532,1109,2699,4578,5767,17952,7049,39377,5403,15001,5697,9274,7071,8605,7692,7612,8909,8399,9287,7631,10621,7490,12782,8725,22664,11156,32238,14043,13426,8636,12102,4676,10596,4178,7617,3674,3644,2266,823,837,2,25,0,0,0,0
Mar.25,9호선,4117,노량진,413,4,16961,1852,25970,12847,69186,36781,93911,61670,53105,40659,36410,27638,36137,31235,39644,34163,42818,38721,37041,35579,37241,39091,43342,47132,54100,69254,53784,96717,33958,63405,32906,46016,38821,44589,38897,41088,12235,23034,1437,6752,0,0,0,0,0,0
Mar.25,9호선,4118,노들,11,1,3618,402,6617,1513,18423,2424,22995,4369,13257,3860,9487,3705,7889,4186,8340,5187,8070,5931,6778,7537,6519,8967,7474,10865,8373,13580,8784,17816,6719,12697,4639,8940,3904,7751,2673,7361,1070,3837,205,1246,0,1,0,0,0,0
Mar.25,9호선,4119,흑석(중앙대입구),3,0,3855,1046,6696,5645,19712,12821,23438,31312,15935,19479,14295,20978,15079,16673,17342,16991,18051,16067,18605,16339,21311,15660,24834,17323,30125,25677,23592,31533,14663,21148,12958,14509,13169,12778,11388,11599,6218,6946,1310,2484,0,30,0,0,0,0
Mar.25,9호선,4120,동작(현충원),43,0,960,195,1625,2011,4799,1791,5500,3322,3433,2496,2980,3782,3363,2517,4070,2759,4517,3131,3579,2597,3433,2738,4421,2850,4000,3414,4173,4763,1953,3095,1565,2273,1362,2068,1119,1724,473,1232,87,1268,0,211,0,0,0,0
Mar.25,9호선,4121,구반포,4,0,262,1741,679,16896,1507,3451,1823,4187,1367,2890,1273,1577,1601,1493,1705,1674,1666,1764,1905,1496,2974,1488,11499,1467,11547,1761,5135,2279,2719,1304,1601,842,1097,706,794,618,224,347,49,189,0,0,0,0,0,0
Mar.25,9호선,4122,신반포,2,0,899,482,2950,5520,10570,9816,12651,11556,8298,7618,6468,6908,6069,5396,7504,5956,7658,6961,7363,7052,9246,7118,12000,7372,12453,9957,11610,12136,7249,9411,4988,5751,5153,4630,3156,5088,816,2401,162,909,0,0,0,0,0,0
Mar.25,9호선,4123,고속터미널,25,0,2576,1450,6618,14535,20197,20183,27480,31413,22292,34160,20846,38849,21669,41008,25470,41927,27384,42872,30282,46790,35271,47923,38675,50840,39910,54227,39728,58739,32483,38435,29503,27771,22999,24106,19622,20977,6798,9624,838,2270,0,2,0,0,0,0
Mar.25,9호선,4124,사평,1,1,1077,271,3798,2130,12523,6160,14767,8134,8839,4574,7298,3931,6442,3805,7359,4946,6454,6567,6018,5572,7000,7586,9008,8108,9023,10368,8752,13030,5341,9851,3476,7012,2648,6463,2139,6433,725,3147,182,888,0,0,0,0,0,0
Mar.25,9호선,4125,신논현,76,1,4274,1697,13498,17309,31041,39925,41318,86765,32341,105225,30077,61608,35760,47318,42122,49486,46351,50730,48760,50466,55787,51110,67957,58444,87271,78167,107961,100578,82333,59882,63920,36423,69963,28713,59937,22093,29138,13957,4727,3411,2,682,0,0,0,0
Mar.25,공항철도 1호선,4201,서울역,337,4,3342,2033,4634,15742,12701,23677,18439,35481,19275,31896,24335,27049,28280,25968,29919,24084,29735,22984,23835,19837,32604,22767,32271,23128,39397,24348,39128,24632,31413,21946,22846,14336,25406,13211,18794,9692,11220,4478,212,3669,1,0,0,0,0,0
Mar.25,공항철도 1호선,4202,공덕,74,2,1947,205,2849,1802,6573,3964,7674,12084,5057,6314,4171,4150,4331,4684,4257,4786,4230,5295,3791,5029,4157,6097,5020,7149,7170,10299,10803,14758,4938,9802,4109,6702,4048,6476,3062,5849,1497,4132,92,2218,0,0,0,0,0,0
Mar.25,공항철도 1호선,4203,홍대입구,228,9,5295,465,6358,4192,11316,10984,14678,26551,14359,31159,14977,26104,16669,30077,18782,36387,21673,35789,25375,31874,30920,32654,37602,33705,45314,37414,49505,42632,40886,28983,39220,17318,42481,14058,36214,12213,16850,9771,1352,3848,2,3,0,0,0,0
Mar.25,공항철도 1호선,4204,디지털미디어시티,172,9,4135,802,9085,7362,22853,32085,24876,84333,14340,38882,11068,16004,11701,13013,12660,13358,14271,13904,14011,11478,16649,12467,21771,14877,49702,21579,78042,29901,32452,20832,19588,12532,17921,11356,13346,10353,6429,6666,806,3553,0,10,0,0,0,0
Mar.25,공항철도 1호선,4206,마곡나루(서울식물원),31,0,2803,1254,5745,13681,14845,37152,16989,78044,9791,36271,7028,13696,8188,9209,9773,9889,9811,10733,10304,10165,14560,9859,25816,11607,67983,16401,61619,19633,24801,13330,19122,8606,14105,8152,8523,7694,3371,5038,518,3149,0,0,0,0,0,0
Mar.25,공항철도 1호선,4207,김포공항,24,0,1789,2197,2658,11419,5762,19328,13963,16348,15806,10269,16133,9380,16568,10003,13508,10937,16693,10461,18933,9356,17200,8508,16643,9356,18973,11834,27945,9767,16125,5827,14762,2676,15724,1417,18571,1321,4663,910,177,786,3,61,0,0,0,0
Mar.25,공항철도 1호선,4208,계양,34,0,14146,766,38313,3719,72384,5585,56480,7320,37368,7046,25839,5527,22435,6380,20612,7528,16962,10540,14397,13146,13215,17420,14857,26067,14609,34342,10780,60912,7048,54100,4826,34350,4014,31468,2759,28688,1425,17061,238,5430,0,0,0,0,0,0
Mar.25,공항철도 1호선,4209,검암,1438,3,8860,540,13836,2324,33833,7115,23314,14701,12780,5187,9614,3681,9609,3639,8916,4431,7676,5126,6506,6011,6626,7478,8054,10804,9016,14498,11030,25235,4698,22989,3771,13835,2902,12965,2072,12735,974,9854,183,5138,0,0,0,0,0,0
Mar.25,공항철도 1호선,4210,청라국제도시,131,1,7672,315,17863,6357,34230,7752,22098,16898,14594,5007,10896,3395,12239,3423,11144,4357,9200,5800,8219,6653,8791,8105,11657,11539,15687,16266,18740,25874,6015,24912,4275,16566,3407,15966,2344,16383,1116,9492,188,4128,0,0,0,0,0,0
Mar.25,공항철도 1호선,4211,운서,198,5,18321,989,23795,8008,33802,12036,27695,12902,16996,11540,17490,6928,21647,7733,19581,10191,14806,11108,12685,13710,14227,16247,15460,18910,18197,24058,13373,35153,8323,28815,7205,25334,7347,25374,6109,25156,2579,18774,339,6304,0,0,0,0,0,0
Mar.25,공항철도 1호선,4212,공항화물청사,5,0,556,936,1499,7732,1994,10755,2077,17412,1697,2665,826,1749,749,3250,988,3494,1184,2354,1757,2503,2729,2747,4628,3383,10382,2864,12699,1231,3241,1361,2309,1921,2463,857,2489,396,685,188,13,89,0,0,0,0,0,0
Mar.25,공항철도 1호선,4213,인천공항1터미널,0,0,10349,11431,14465,19134,18284,36184,20619,32920,15994,26606,14509,28063,18818,35937,25830,44719,30237,30375,35486,25070,46466,21394,40372,21629,33432,24724,38224,18585,25453,17652,24760,11332,29877,9895,31063,7208,13555,7764,162,5537,0,0,0,0,0,0
Mar.25,공항철도 1호선,4215,인천공항2터미널,0,0,6613,8128,8027,13625,9891,20426,10730,18462,8426,11331,4683,11623,7520,17948,9794,21245,11036,15442,18416,12447,22006,11450,21191,10963,24927,11717,25316,6194,14434,3835,15915,3720,17239,2881,15760,2369,5916,2361,4,2749,0,0,0,0,0,0
Mar.25,공항철도 1호선,4217,영종,12,0,3538,179,12265,1753,18097,3059,13993,3823,10153,3214,9346,2950,9223,4136,8065,4241,7083,4221,5858,5883,6374,8538,6999,9294,6901,9945,4642,17413,3018,15417,2438,9843,2329,10235,1657,9625,886,8173,157,2848,0,0,0,0,0,0
Mar.25,9호선2~3단계,4126,언주,2,0,1419,1111,3252,7910,7523,23795,10768,72868,10324,53815,10621,24408,12207,14951,14416,13330,15335,16957,17634,14366,19866,12496,24573,13217,44698,14315,61050,15841,30993,10934,17745,7412,14062,7954,10019,5702,3611,3736,738,1259,0,74,0,0,0,0
Mar.25,9호선2~3단계,4127,선정릉,1,0,1008,1054,4166,7120,9118,20928,11019,62140,9399,51244,8127,22779,8825,14684,12103,13704,12519,15182,14202,12931,15389,11698,19499,11859,34624,14395,55065,16027,30652,11613,16129,8136,13563,8020,10616,6486,3976,4358,767,1286,0,9,0,0,0,0
Mar.25,9호선2~3단계,4128,삼성중앙,0,0,995,496,3259,5239,6895,19394,8695,49157,7166,35291,6647,13659,7755,9652,9296,9014,9795,9532,9881,8644,12396,8162,16130,9344,27636,12523,45125,13897,19644,9831,12365,6628,10857,5164,7389,4677,2878,2755,634,1088,0,0,0,0,0,0
Mar.25,9호선2~3단계,4129,봉은사,17,0,1866,2448,5687,24489,9543,46400,10802,124163,9723,93943,11220,55443,18362,45540,25465,41984,30807,45427,38549,37478,47917,33527,62957,31600,92842,29087,116866,27993,58808,18200,41918,10654,36369,8702,25088,5857,6600,3571,900,869,1,0,0,0,0,0
Mar.25,9호선2~3단계,4130,종합운동장,1,0,1415,232,4175,2188,10518,6381,13966,12035,9755,10961,7736,6263,8130,6732,8624,8005,8939,8237,7872,7681,9244,8234,11118,9777,13291,13895,13711,18872,9071,13170,8408,7788,9480,7305,7357,6564,3133,3402,463,1035,0,25,0,0,0,0
Mar.25,9호선2~3단계,4131,삼전,23,0,4796,685,8357,2617,24526,5785,38715,18017,25550,10097,14509,6956,12147,7077,12418,8453,12143,9428,10496,9677,10382,11555,11194,14516,14406,18721,18607,30437,8854,24856,7169,15556,5838,15658,5188,11947,1932,8286,316,2295,0,506,0,0,0,0
Mar.25,9호선2~3단계,4132,석촌고분,1,0,3139,580,7740,2334,19895,5593,33913,16236,22150,10697,12801,6701,11308,7012,12120,8587,11204,8772,9875,9234,10029,10258,11061,12981,12968,17482,16269,27852,8508,21552,6370,14742,5741,12876,4464,12393,1553,6815,304,2625,0,1,0,0,0,0
Mar.25,9호선2~3단계,4133,석촌,15,0,3446,561,9790,2991,25414,5763,36786,13633,24076,12220,15395,10193,14850,10545,15429,12002,15818,12300,14414,12838,14694,14172,16450,15940,18478,22836,19418,33924,12518,26493,10850,17603,11506,14525,9641,14569,4189,7393,616,2049,0,4,0,0,0,0
Mar.25,9호선2~3단계,4134,송파나루,0,0,2054,294,4729,1700,14577,5034,21763,13743,14231,9589,8271,6357,7315,7884,8454,9406,8673,8935,8424,8651,8229,10095,8575,12313,11192,17515,15260,25328,9350,18968,8214,11145,8545,8337,6922,7451,2712,4063,487,1431,1,0,0,0,0,0
Mar.25,9호선2~3단계,4135,한성백제,4,0,1208,305,3804,1088,8678,2500,12379,8027,6924,4943,4494,3479,4194,3605,4647,3497,5102,4111,4712,3760,4926,4019,5582,5166,6676,6419,8619,9618,4208,8106,3156,4541,3033,4750,2213,3515,738,2533,160,749,0,2,0,0,0,0
Mar.25,9호선2~3단계,4136,올림픽공원(한국체대),4,1,2170,564,7853,4111,17666,7154,21537,17946,14333,11005,10758,12355,10465,13877,12088,14851,12124,19675,11859,19179,13638,23819,17167,26762,17839,25141,17922,26506,18073,21186,34386,12278,25729,11567,12165,10137,3859,6584,248,1897,1,47,0,0,0,0
Mar.25,9호선2~3단계,4137,둔촌오륜,5,0,2263,180,7787,2195,20463,4469,19753,4536,10974,2394,7570,2348,5865,3058,5965,3807,5763,4088,5306,4675,5724,6139,8416,7361,6003,10301,4248,17355,2739,14503,1993,9394,1609,7865,1024,8991,453,4177,96,1647,0,135,0,0,0,0
Mar.25,9호선2~3단계,4138,중앙보훈병원,10,0,4773,519,22149,5746,51490,12449,53524,22814,33583,14614,23145,15612,21326,9917,19652,13120,15811,14303,18060,14407,19822,13925,18934,15645,21429,24625,16264,40913,7725,32187,5375,19955,4464,17615,3130,18339,1028,8155,178,2763,0,191,0,0,0,0
Mar.25,우이신설선,4701,북한산우이,16,1,1921,549,3398,1575,9615,2567,9755,6793,6683,9610,5259,9722,5831,8056,7388,6648,7850,5174,8654,4812,7997,4861,7134,4993,5661,5515,4641,6762,2772,5401,2204,3653,1546,3294,868,2953,520,1720,144,741,1,33,0,0,0,0
Mar.25,우이신설선,4702,솔밭공원,10,0,1917,262,4155,1009,11176,1772,11228,3127,7432,2728,5577,2685,5143,2931,5150,3457,4655,4241,4174,4518,4598,5150,4344,5856,3492,6047,2931,8366,1736,7677,1308,5169,962,4620,715,3728,306,2438,70,628,0,3,0,0,0,0
Mar.25,우이신설선,4703,4.19민주묘지,2,0,1549,396,3192,1146,8817,2301,10215,15434,7239,6056,6444,8388,7102,14098,7588,6802,8272,6791,8985,6892,8605,6162,12958,6395,12932,6823,7416,8098,4895,7882,3571,5126,2737,4473,1658,3963,678,2804,192,683,0,0,0,0,0,0
Mar.25,우이신설선,4704,가오리,7,0,2498,445,6032,1433,17470,2896,17462,6402,11961,5064,9214,4721,8897,5204,8748,5708,8250,6783,6666,7033,6824,9205,6549,10667,6365,11152,5072,14526,3704,13275,2533,8142,1803,7349,1272,6126,504,3578,169,1031,0,0,0,0,0,0
Mar.25,우이신설선,4705,화계,2,0,1899,633,4616,1565,12418,2631,15075,5911,9775,5807,7924,5305,7935,5413,8805,5907,7684,6103,6515,5938,6640,6875,6544,7515,5322,8145,4813,10950,3506,9742,2186,6271,1550,5298,1047,4862,521,2703,185,917,0,0,0,0,0,0
Mar.25,우이신설선,4706,삼양,1,0,1168,364,3214,935,8384,1807,9285,3679,6478,2931,5249,3196,5149,3188,5143,3757,4631,4269,4270,4384,3931,6122,3667,6287,3649,6610,3257,7660,2259,6863,1610,4442,1178,4159,736,3413,316,1990,67,537,1,0,0,0,0,0
