업체명,모델명,연료,변속형식,차량형식,자동차 종류,도심주행연비,고속도로연비,CO2배출량(g_km),1회충전주행거리(km),배기량,등급,출시연도
현대,쏘나타(DN8) 2.5 T-GDI_19인치타이어,휘발유,자동,내연기관,승용차,9.6,13.6,152,,2497,4등급,2020
벤츠,Mercedes-AMG GLC 63 S 4MATIC + Coupe,휘발유,자동,내연기관,승용차,6.1,8.4,256,,3982,5등급,2020
벤츠,벤츠 E 350 4MATIC,휘발유,자동,하이브리드,승용차,9.2,11.6,171,,1991,4등급,2020
아우디,A8 L 60 TFSI quattro,휘발유,자동,하이브리드,승용차,6.7,9.6,226,,3996,5등급,2020
현대,아반떼 1.6GDI 하이브리드 (16“타이어),휘발유,자동,하이브리드,승용차,21.4,20.7,74,,1580,1등급,2020
현대,아반떼 1.6GDI 하이브리드 (17“타이어),휘발유,자동,하이브리드,승용차,20.3,18.6,81,,1580,1등급,2020
벤츠,Mercedes-Benz GLB 220,휘발유,자동,내연기관,승용차,10.3,13.2,150,,1991,4등급,2020
벤츠,Mercedes-AMG GLC 43 4MATIC,휘발유,자동,내연기관,승용차,7.5,9.6,212,,2996,5등급,2020
벤츠,Mercedes-Benz GLE 450 4MATIC,휘발유,자동,하이브리드,승용차,8.2,9.4,200,,2999,5등급,2020
르노코리아자동차(주),"SM6 2.0 LPLi New (19"" Tire)",LPG,CVT,내연기관,승용차,8.2,10.7,142,,1998,5등급,2020
르노코리아자동차(주),"SM6 2.0 LPLi New (18"" Tire)",LPG,CVT,내연기관,승용차,8.4,10.9,139,,1998,4등급,2020
BMW,BMW 320d Touring,경유,자동,내연기관,승용차,12.4,17,134,,1995,2등급,2020
벤츠,Mercedes-Benz GLE 300 d 4MATIC,경유,자동,내연기관,승용차,10.1,11.5,181,,1950,4등급,2020
벤츠,벤츠 E 220 d Coupe,경유,자동,내연기관,승용차,12.8,14.9,139,,1950,3등급,2020
벤츠,Mercedes-Benz E 450 4MATIC Cabriolet,휘발유,자동,내연기관,승용차,7.8,10.8,198,,2996,5등급,2020
BMW,BMW X5 xDrive45e iPerformance,전기+휘발유,자동,PHEV,승용차,11,12,43,54,2998,PHEV,2020
벤츠,Mercedes-Benz GLS 400 d 4MATIC,경유,자동,내연기관,승용차,9,11,199,,2925,4등급,2020
현대,쏘나타(DN8) 1.6 T-GDI_18인치타이어_21MY,휘발유,자동,내연기관,승용차,11.7,15.5,126,,1598,3등급,2020
현대,쏘나타(DN8) 1.6 T-GDI_17인치타이어(빌트인캠)_21MY,휘발유,자동,내연기관,승용차,12,16.1,122,,1598,3등급,2020
현대,쏘나타(DN8) 1.6 T-GDI_17인치타이어_21MY,휘발유,자동,내연기관,승용차,12.3,16.2,120,,1598,2등급,2020
현대,쏘나타(DN8) 2.0LPI_18인치타이어_21MY,LPG,자동,내연기관,승용차,8.7,11.6,132,,1999,4등급,2019
현대,쏘나타(DN8) 2.0LPI_17인치타이어_21MY,LPG,자동,내연기관,승용차,9,12,128,,1999,4등급,2020
현대,쏘나타(DN8) 2.0LPI_16인치타이어_21MY,LPG,자동,내연기관,승용차,9,12,128,,1999,4등급,2020
현대,쏘나타(DN8) 2.0CVVL_18인치타이어(빌트인캠)_21MY,휘발유,자동,내연기관,승용차,11.2,14.8,133,,1999,3등급,2020
현대,쏘나타(DN8) 2.0CVVL_18인치타이어_21MY,휘발유,자동,내연기관,승용차,11.4,14.8,130,,1999,3등급,2020
현대,쏘나타(DN8) 2.0CVVL_17인치타이어(빌트인캠)_21MY,휘발유,자동,내연기관,승용차,11.5,14.7,130,,1999,3등급,2020
벤츠,Mercedes-AMG CLS 53 4MATIC +,휘발유,자동,하이브리드,승용차,8.4,10.5,189,,2999,5등급,2020
현대,쏘나타(DN8) 2.0CVVL_17인치타이어_21MY,휘발유,자동,내연기관,승용차,11.6,14.8,129,,1999,3등급,2020
르노코리아자동차(주),"SM6 2.0 LPLi New (16"" Tire)",LPG,CVT,내연기관,승용차,8.5,11,137,,1998,4등급,2020
르노코리아자동차(주),"SM6 1.8 (19"" Tire)",휘발유,자동,내연기관,승용차,10.2,13.9,144,,1798,3등급,2020
르노코리아자동차(주),"SM6 1.8 (18"" Tire)",휘발유,자동,내연기관,승용차,10.5,13.7,141,,1798,3등급,2020
르노코리아자동차(주),"SM6 1.3 (19"" Tire)",휘발유,자동,내연기관,승용차,11.4,15.2,128,,1332,3등급,2020
르노코리아자동차(주),"SM6 1.3 (18"" Tire)",휘발유,자동,내연기관,승용차,11.9,15.7,123,,1332,3등급,2020
르노코리아자동차(주),"SM6 1.3 (16"" Tire)",휘발유,자동,내연기관,승용차,12.1,16,121,,1332,3등급,2020
벤츠,Mercedes-Benz GLE 400 d 4MATIC Coupe,경유,자동,내연기관,승용차,9.8,11.5,184,,2925,4등급,2020
GM,캐딜락 CT4 2.0T,휘발유,자동,내연기관,승용차,9.3,12.9,161,,1998,4등급,2020
벤츠,벤츠 E 220 d,경유,자동,내연기관,승용차,13.1,15.1,136,,1950,2등급,2020
기아,모닝(JA PE)_1.0가솔린_14인치타이어_밴형,휘발유,자동,내연기관,승용차,14.4,17.6,104,,998,경형,2020
벤츠,Mercedes-Benz GLS 580 4MATIC,휘발유,자동,하이브리드,승용차,6.7,8.1,243,,3982,5등급,2020
벤츠,Mercedes-AMG GLC 43 4MATIC Coupe,휘발유,자동,내연기관,승용차,7.3,9.4,217,,2996,5등급,2020
벤츠,벤츠 C 200 Cabriolet,휘발유,자동,내연기관,승용차,9.2,12.4,167,,1991,4등급,2020
BMW,MINI John Cooper Works Clubman ALL4,휘발유,자동,내연기관,승용차,8.9,11.7,170,,1998,4등급,2020
기아,모닝(JA PE)_1.0가솔린_16인치타이어,휘발유,자동,내연기관,승용차,13.5,16.3,112,,998,경형,2020
기아,모닝(JA PE)_1.0가솔린_14인치타이어,휘발유,자동,내연기관,승용차,14.4,17.6,104,,998,경형,2020
포드,Lincoln Corsair 2.0 (19인치),휘발유,자동,내연기관,승용차,8,11.3,184,,1999,5등급,2020
기아,K3 1.6 가솔린 21MY CVT (15인치 타이어),휘발유,CVT,내연기관,승용차,13.6,17.7,108,,1598,2등급,2020
기아,K3 1.6 가솔린 21MY CVT (17인치 타이어),휘발유,CVT,내연기관,승용차,12.6,16.3,117,,1598,2등급,2020
포드,Lincoln Corsair 2.0,휘발유,자동,내연기관,승용차,8,11.3,184,,1999,5등급,2020
벤츠,Mercedes-AMG S 63 4MATIC Coupe,휘발유,자동,내연기관,승용차,6.5,8.7,241,,3982,5등급,2020
벤츠,Mercedes-Benz S 450 4MATIC(4인승),휘발유,자동,내연기관,승용차,7.4,10.4,208,,2996,5등급,2020
벤츠,Mercedes-Benz S 450 4MATIC,휘발유,자동,내연기관,승용차,7.4,10.4,208,,2996,5등급,2020
벤츠,Mercedes-Benz S 450 4MATIC Coupe,휘발유,자동,내연기관,승용차,7.2,10.2,213,,2996,5등급,2020
BMW,BMW M235i xDrive Gran Coupe,휘발유,자동,내연기관,승용차,9.2,12.3,161,,1998,4등급,2020
BMW,BMW 320i Touring,휘발유,자동,내연기관,승용차,10.4,13.8,143,,1998,3등급,2020
BMW,BMW M340i xDrive Touring,휘발유,자동,내연기관,승용차,8.8,11.9,170,,2998,4등급,2020
벤츠,"Mercedes-Benz C 200 Coupe	",휘발유,자동,내연기관,승용차,9.8,13.3,156,,1991,4등급,2020
BMW,BMW X5 M,휘발유,자동,내연기관,승용차,5.9,7.9,258,,4395,5등급,2020
벤츠,Mercedes-AMG C 63 S Coupe,휘발유,자동,내연기관,승용차,7,9.6,220,,3982,5등급,2020
혼다,ODYSSEY,휘발유,자동,내연기관,승용차,7.7,11.2,187,,3471,5등급,2016
BMW,BMW M2 CS,휘발유,자동,내연기관,승용차,7.8,10.2,195,,2979,5등급,2020
포르쉐,카이엔,휘발유,자동,내연기관,승용차,7.1,8.9,223,,2995,5등급,2020
벤츠,Mercedes-Benz GLE 300 d 4MATIC,경유,자동,내연기관,승용차,10.1,11.5,181,,1950,4등급,2020
벤츠,Mercedes-AMG C 43 4MATIC Coupe,휘발유,자동,내연기관,승용차,7.7,10.6,201,,2996,5등급,2020
BMW,X5 M Competition,휘발유,자동,내연기관,승용차,5.9,7.9,258,,4395,5등급,2020
기아,쏘렌토 2.2디젤 2WD 5인 18인치타이어,경유,자동,내연기관,승용차,12.9,16.4,133,,2151,2등급,2020
기아,쏘렌토 2.2디젤 2WD 6인 18인치타이어,경유,자동,내연기관,승용차,12.9,16.4,133,,2151,2등급,2020
기아,쏘렌토 2.2디젤 2WD 5인 18인치타이어 (빌트인캠),경유,자동,내연기관,승용차,12.8,16.3,134,,2151,2등급,2020
기아,쏘렌토 2.2디젤 2WD 6인 18인치타이어 (빌트인캠),경유,자동,내연기관,승용차,12.8,16.3,134,,2151,2등급,2020
현대,아반떼 1.6 가솔린 15인치 타이어,휘발유,CVT,내연기관,승용차,13.8,17.7,106,,1598,2등급,2020
기아,쏘렌토 2.2디젤 4WD 5인 20인치타이어,경유,자동,내연기관,승용차,11.8,14.9,147,,2151,3등급,2020
기아,쏘렌토 2.2디젤 4WD 6인 20인치타이어,경유,자동,내연기관,승용차,11.8,14.9,147,,2151,3등급,2020
기아,쏘렌토 2.2디젤 4WD 5인 18인치타이어 (빌트인캠),경유,자동,내연기관,승용차,11.9,15.5,144,,2151,3등급,2020
기아,쏘렌토 2.2디젤 4WD 6인 18인치타이어,경유,자동,내연기관,승용차,11.9,15.5,144,,2151,3등급,2020
기아,쏘렌토 2.2디젤 2WD 5인 20인치타이어,경유,자동,내연기관,승용차,12.5,15.5,139,,2151,3등급,2020
기아,쏘렌토 2.2디젤 2WD 6인 20인치타이어,경유,자동,내연기관,승용차,12.5,15.5,139,,2151,3등급,2020
기아,쏘렌토 2.2디젤 4WD 7인 20인치타이어,경유,자동,내연기관,승용차,11.8,14.9,147,,2151,3등급,2020
기아,쏘렌토 2.2디젤 4WD 7인 18인치타이어,경유,자동,내연기관,승용차,11.9,15.5,144,,2151,3등급,2020
기아,쏘렌토 2.2디젤 4WD 5인 18인치타이어,경유,자동,내연기관,승용차,12.5,16,137,,2151,2등급,2020
기아,쏘렌토 2.2디젤 2WD 7인 20인치타이어,경유,자동,내연기관,승용차,12.5,15.5,139,,2151,3등급,2020
기아,쏘렌토 2.2디젤 2WD 7인 18인치타이어,경유,자동,내연기관,승용차,12.9,16.4,133,,2151,2등급,2020
기아,쏘렌토 2.2디젤 2WD 7인 18인치타이어 (빌트인캠),경유,자동,내연기관,승용차,12.8,16.3,134,,2151,2등급,2020
벤츠,Mercedes-Benz GLE 450 4MATIC,휘발유,자동,하이브리드,승용차,8.2,9.4,200,,2999,5등급,2020
현대,아반떼 1.6 LPI 17인치 타이어,LPG,자동,내연기관,승용차,9.2,12,126,,1591,4등급,2020
현대,아반떼 1.6 LPI 16인치 타이어,LPG,자동,내연기관,승용차,9.3,12.4,123,,1591,4등급,2020
현대,아반떼 1.6 LPI 15인치 타이어,LPG,자동,내연기관,승용차,9.4,12.5,122,,1591,4등급,2020
기아,"쏘렌토 1.6T-GDI 하이브리드 2WD 5인 17""(빌트인캠)",휘발유,자동,하이브리드,승용차,15.9,14,108,,1598,2등급,2020
기아,"쏘렌토 1.6T-GDI 하이브리드 2WD 6인 17""(빌트인캠)",휘발유,자동,하이브리드,승용차,15.9,14,108,,1598,2등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 2WD 5인 17인치타이어,휘발유,자동,하이브리드,승용차,16.3,14.2,106,,1598,2등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 2WD 6인 17인치타이어,휘발유,자동,하이브리드,승용차,16.3,14.2,106,,1598,2등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 4WD 5인 19인치타이어,휘발유,자동,하이브리드,승용차,14,12.3,124,,1598,3등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 4WD 6인 19인치타이어,휘발유,자동,하이브리드,승용차,14,12.3,124,,1598,3등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 4WD 5인 17인치타이어,휘발유,자동,하이브리드,승용차,14.3,13,120,,1598,3등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 4WD 6인 17인치타이어,휘발유,자동,하이브리드,승용차,14.3,13,120,,1598,3등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 2WD 5인 19인치타이어,휘발유,자동,하이브리드,승용차,15.1,13.4,115,,1598,2등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 2WD 6인 19인치타이어,휘발유,자동,하이브리드,승용차,15.1,13.4,115,,1598,2등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 4WD 7인 19인치타이어,휘발유,자동,하이브리드,승용차,14,12.3,124,,1598,3등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 4WD 7인 17인치타이어,휘발유,자동,하이브리드,승용차,14.3,13,120,,1598,3등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 2WD 7인 19인치타이어,휘발유,자동,하이브리드,승용차,15.1,13.4,115,,1598,2등급,2020
기아,"쏘렌토 1.6T-GDI 하이브리드 2WD 7인 17""(빌트인캠)",휘발유,자동,하이브리드,승용차,15.9,14,108,,1598,2등급,2020
벤츠,Mercedes-AMG C 43 4MATIC,휘발유,자동,내연기관,승용차,7.7,10.3,202,,2996,5등급,2020
기아,쏘렌토 1.6T-GDI 하이브리드 2WD 7인 17인치타이어,휘발유,자동,하이브리드,승용차,16.3,14.2,106,,1598,2등급,2020
페라리,페라리 812 GTS,휘발유,자동,내연기관,승용차,4.7,6.3,337,,6496,5등급,2020
현대,GV80 2.5T-GDI AWD 5인 19인치타이어 (빌트인캠),휘발유,자동,내연기관,승용차,7.9,10,194,,2497,5등급,2020
현대,GV80 2.5T-GDI AWD 5인 19인치타이어,휘발유,자동,내연기관,승용차,8,10.4,190,,2497,5등급,2020
현대,GV80 2.5T-GDI AWD 5인 20인치타이어,휘발유,자동,내연기관,승용차,7.8,9.8,199,,2497,5등급,2020
현대,GV80 2.5T-GDI AWD 7인 20인치타이어,휘발유,자동,내연기관,승용차,7.6,9.8,202,,2497,5등급,2020
현대,GV80 2.5T-GDI 2WD 5인 22인치타이어,휘발유,자동,내연기관,승용차,8.2,10.4,188,,2497,5등급,2020
현대,GV80 2.5T-GDI 2WD 5인 20인치타이어,휘발유,자동,내연기관,승용차,8.2,10.4,188,,2497,5등급,2020
현대,GV80 2.5T-GDI 2WD 7인 20인치타이어,휘발유,자동,내연기관,승용차,8.2,10.4,188,,2497,5등급,2020
현대,GV80 3.5T-GDI AWD 5인 20인치타이어 (빌트인캠),휘발유,자동,내연기관,승용차,6.9,9.1,221,,3470,5등급,2020
현대,GV80 3.5T-GDI AWD 5인 22인치타이어,휘발유,자동,내연기관,승용차,6.9,9.1,221,,3470,5등급,2020
현대,GV80 3.5T-GDI AWD 7인 20인치타이어,휘발유,자동,내연기관,승용차,6.9,9.1,221,,3470,5등급,2020
현대,GV80 3.5T-GDI 2WD 7인 20인치타이어,휘발유,자동,내연기관,승용차,7.4,9.9,205,,3470,5등급,2020
현대,GV80 3.5T-GDI 2WD 5인 20인치타이어 (빌트인캠),휘발유,자동,내연기관,승용차,7.4,9.9,205,,3470,5등급,2020
현대,GV80 3.5T-GDI AWD 5인 20인치타이어,휘발유,자동,내연기관,승용차,7.1,9.3,215,,3470,5등급,2020
현대,GV80 3.5T-GDI 2WD 7인 22인치타이어,휘발유,자동,내연기관,승용차,7.3,9.6,210,,3470,5등급,2020
현대,GV80 3.5T-GDI 2WD 5인 22인치타이어,휘발유,자동,내연기관,승용차,7.4,9.9,205,,3470,5등급,2020
현대,GV80 3.5T-GDI AWD 7인 22인치타이어,휘발유,자동,내연기관,승용차,6.9,9.1,221,,3470,5등급,2020
현대,GV80 3.5T-GDI 2WD 5인 20인치타이어,휘발유,자동,내연기관,승용차,7.7,10.1,199,,3470,5등급,2020
현대,GV80 2.5T-GDI AWD 7인 22인치타이어,휘발유,자동,내연기관,승용차,7.6,9.8,202,,2497,5등급,2020
현대,G80 2.2디젤 2WD 18인치타이어,경유,자동,내연기관,승용차,12.6,18.1,130,,2151,2등급,2020
현대,GV80 2.5T-GDI AWD 7인 19인치타이어 (빌트인캠),휘발유,자동,내연기관,승용차,7.9,10,194,,2497,5등급,2020
현대,GV80 2.5T-GDI AWD 7인 19인치타이어,휘발유,자동,내연기관,승용차,8,10.4,190,,2497,5등급,2020
현대,GV80 2.5T-GDI AWD 5인 22인치타이어,휘발유,자동,내연기관,승용차,7.8,9.8,199,,2497,5등급,2020
현대,GV80 2.5T-GDI 2WD 7인 22인치타이어,휘발유,자동,내연기관,승용차,8.2,10.4,188,,2497,5등급,2020
현대,GV80 2.5T-GDI 2WD 7인 19인치타이어,휘발유,자동,내연기관,승용차,8.4,10.7,183,,2497,5등급,2020
현대,GV80 2.5T-GDI 2WD 5인 19인치타이어 (빌트인캠),휘발유,자동,내연기관,승용차,8.5,10.9,179,,2497,4등급,2020
현대,GV80 2.5T-GDI 2WD 5인승 19인치 타이어,휘발유,자동,내연기관,승용차,8.7,11.1,175,,2497,4등급,2020
닛산,LEAF PLUS,전기,없음,전기,승용차,5.1,4.4,,325,,3등급,2020
닛산,LEAF,전기,없음,전기,승용차,5.7,4.8,,240,,2등급,2020
현대,G80 2.2디젤 AWD 19인치타이어,경유,자동,내연기관,승용차,11.3,15,151,,2151,3등급,2020
현대,G80 2.2디젤 AWD 18인치 (빌트인캠),경유,자동,내연기관,승용차,11.5,15.5,147,,2151,3등급,2020
현대,G80 2.2디젤 AWD 18인치타이어,경유,자동,내연기관,승용차,11.5,15.5,147,,2151,3등급,2020
현대,G80 2.2디젤 2WD 19인치타이어,경유,자동,내연기관,승용차,12.5,17.5,132,,2151,2등급,2020
현대,G80 2.2디젤 2WD 18인치 (빌트인캠),경유,자동,내연기관,승용차,12.5,17.7,132,,2151,2등급,2020
